ID,area_m2,WUA,HHS,d_HSI,v_HSI,watershed,scenario,year,scale
NF1,33964,21784.566846817794,0.6414016855145976,0.5040969923364218,0.9228740125150512,nf,sthd_juv,2019,geo
NF10,6991,1913.778937605289,0.27374895402736216,0.13643508339544816,0.9287797122462595,nf,sthd_juv,2019,geo
NF11,7623,1925.5177228434734,0.2525931684170895,0.11427774815134656,0.9446594157643308,nf,sthd_juv,2019,geo
NF12,7379,1705.1636176817196,0.23108329281497758,0.09819398596262541,0.9455425228067951,nf,sthd_juv,2019,geo
NF13,6595,1776.0514550837643,0.26930272252975956,0.12756470503777423,0.9307925073575861,nf,sthd_juv,2019,geo
NF14,6789,1582.3495278115947,0.23307549385941886,0.09466097649723042,0.9361378134790936,nf,sthd_juv,2019,geo
NF15,6167,1299.0185537822142,0.21064027140947206,0.08227580842039314,0.9498814981897568,nf,sthd_juv,2019,geo
NF16,6239,1338.7544750138582,0.2145783739403523,0.0837661786815107,0.9489631339312041,nf,sthd_juv,2019,geo
NF17,5667,1273.259561251533,0.2246796473004293,0.08826699308035592,0.9368555243810351,nf,sthd_juv,2019,geo
NF18,5392,1355.6795776125734,0.25142425400826657,0.10843630801350851,0.9373175382435167,nf,sthd_juv,2019,geo
NF19,1734,415.832756911536,0.23981127849569553,0.09366315523387377,0.9466855531108904,nf,sthd_juv,2019,geo
NF2,25509,13179.268182815304,0.5166516987265398,0.4203221364388242,0.7780953989714346,nf,sthd_juv,2019,geo
NF3,33484,17212.24873500011,0.5140439832457326,0.39363648703751375,0.7995909425067024,nf,sthd_juv,2019,geo
NF4,22568,10868.374128385894,0.48158339810288436,0.35528116250158154,0.7954483221965523,nf,sthd_juv,2019,geo
NF5,159,91.41745575751494,0.5749525519340563,0.5344895674411605,0.7355536200776662,nf,sthd_juv,2019,geo
NF9,7800,2156.7032618436897,0.2765004181850884,0.1362176427299304,0.922752249812964,nf,sthd_juv,2019,geo
